store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"3,8,185",1211,0,Lenovo Y50 Intel Core i7-4700HQ 8GB DDR3L 1TB Hybrid HD + 8GB SSD 2GB NVIDIA GTX 860M 15.6,,,,,,lenovo-y50-intel-core-i7-4700hq-8gb-ddr3l-1tb-hybrid-hd-8gb-ssd-2gb-nvidia-gtx-860m-15-6,lenovo-y50-intel-core-i7-4700hq-8gb-ddr3l-1tb-hybrid-hd-8gb-ssd-2gb-nvidia-gtx-860m-15-6.html,,No layout updates,Product Info Column, ,Use config,Use config,No,899.99,,100,,Enabled,No,"Catalog, Search",None,Lenovo Y50 Intel Core i7-4700HQ 8GB DDR3L 1TB Hybrid HD + 8GB SSD 2GB NVIDIA GTX 860M 15.6,Lenovo Y50 Intel Core i7-4700HQ 8GB DDR3L 1TB Hybrid HD + 8GB SSD 2GB NVIDIA GTX 860M 15.6,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo Y50 Intel Core i7-4700HQ 8GB DDR3L 1TB Hybrid HD + 8GB SSD 2GB NVIDIA GTX 860M 15.6,0,simple,,,,,
admin,base,Default,simple,,xxx1,0,TP-LINK Wireless N600 Dual Band Gigabit Router,,,/1.jpg,/1.jpg,/1.jpg,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,59.99,,100,,Enabled,No,"Catalog, Search",None,TP-LINK Wireless N600 Dual Band Gigabit Router,TP-LINK Wireless N600 Dual Band Gigabit Router,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TP-LINK Wireless N600 Dual Band Gigabit Router,0,simple,,,,,
admin,base,Default,simple,"3,8,185",1212,0,"Lenovo Y50 Notebook - Intel Quad-Core i7 4700HQ 2.4GHz, 16GB Memory, 1TB HDD, 4GB GeForce GTX 860M",,,,,,lenovo-y50-notebook-intel-quad-core-i7-4700hq-2-4ghz-16gb-memory-1tb-hdd-4gb-geforce-gtx-860m,lenovo-y50-notebook-intel-quad-core-i7-4700hq-2-4ghz-16gb-memory-1tb-hdd-4gb-geforce-gtx-860m.html,,No layout updates,Product Info Column, ,Use config,Use config,No,949.99,,100,,Enabled,No,"Catalog, Search",None,"Lenovo Y50 Notebook - Intel Quad-Core i7 4700HQ 2.4GHz, 16GB Memory, 1TB HDD, 4GB GeForce GTX 860M","Lenovo Y50 Notebook - Intel Quad-Core i7 4700HQ 2.4GHz, 16GB Memory, 1TB HDD, 4GB GeForce GTX 860M",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Lenovo Y50 Notebook - Intel Quad-Core i7 4700HQ 2.4GHz, 16GB Memory, 1TB HDD, 4GB GeForce GTX 860M",0,simple,,,,,
admin,base,Default,simple,,xxx2,0,Asus Dual-Band Wireless Gigabit Router,,,/media/import/1.jpg,/media/import/1.jpg,/media/import/1.jpg,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,169.99,,100,,Enabled,No,"Catalog, Search",None,Asus Dual-Band Wireless Gigabit Router,Asus Dual-Band Wireless Gigabit Router,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Asus Dual-Band Wireless Gigabit Router,0,simple,,,,,
admin,base,Default,simple,"3,8,185",1213,0,"CyberPowerPC Raven HX6-125 Gaming Laptop - Intel Core i7 4710MQ 2.5GHz Quad-Core, 8GB DDR3",,,,,,cyberpowerpc-raven-hx6-125-gaming-laptop-intel-core-i7-4710mq-2-5ghz-quad-core-8gb-ddr3,cyberpowerpc-raven-hx6-125-gaming-laptop-intel-core-i7-4710mq-2-5ghz-quad-core-8gb-ddr3.html,,No layout updates,Product Info Column, ,Use config,Use config,No,929.99,,100,,Enabled,No,"Catalog, Search",None,"CyberPowerPC Raven HX6-125 Gaming Laptop - Intel Core i7 4710MQ 2.5GHz Quad-Core, 8GB DDR3","CyberPowerPC Raven HX6-125 Gaming Laptop - Intel Core i7 4710MQ 2.5GHz Quad-Core, 8GB DDR3",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"CyberPowerPC Raven HX6-125 Gaming Laptop - Intel Core i7 4710MQ 2.5GHz Quad-Core, 8GB DDR3",0,simple,,,,,
admin,base,Default,simple,"3,8,185",1214,0,"Alienware 14 Intel Core i7, 8GB Memory, 750GB HDD, NVIDIA GeForce GT 750M, 14.0"" Gaming Laptop,",,,,,,alienware-14-intel-core-i7-8gb-memory-750gb-hdd-nvidia-geforce-gt-750m-14-0-gaming-laptop,alienware-14-intel-core-i7-8gb-memory-750gb-hdd-nvidia-geforce-gt-750m-14-0-gaming-laptop.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1099.99,,100,,Enabled,No,"Catalog, Search",None,"Alienware 14 Intel Core i7, 8GB Memory, 750GB HDD, NVIDIA GeForce GT 750M, 14.0"" Gaming Laptop,","Alienware 14 Intel Core i7, 8GB Memory, 750GB HDD, NVIDIA GeForce GT 750M, 14.0"" Gaming Laptop,",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Alienware 14 Intel Core i7, 8GB Memory, 750GB HDD, NVIDIA GeForce GT 750M, 14.0"" Gaming Laptop,",0,simple,,,,,
admin,base,Default,simple,"3,8,185",1215,0,Gigabyte P25XV2-CF5 Intel Quad-Core i7 4810MQ 2.8GHz 8GB Memory 1TB HDD,,,,,,gigabyte-p25xv2-cf5-intel-quad-core-i7-4810mq-2-8ghz-8gb-memory-1tb-hdd,gigabyte-p25xv2-cf5-intel-quad-core-i7-4810mq-2-8ghz-8gb-memory-1tb-hdd.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1299.99,,100,,Enabled,No,"Catalog, Search",None,Gigabyte P25XV2-CF5 Intel Quad-Core i7 4810MQ 2.8GHz 8GB Memory 1TB HDD,Gigabyte P25XV2-CF5 Intel Quad-Core i7 4810MQ 2.8GHz 8GB Memory 1TB HDD,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Gigabyte P25XV2-CF5 Intel Quad-Core i7 4810MQ 2.8GHz 8GB Memory 1TB HDD,0,simple,,,,,
admin,base,Default,simple,"3,8,185",1216,0,"Lenovo Y50 Intel Core i7 8GB Memory 1TB HDD + 8GB SSD 15.6""",,,,,,lenovo-y50-intel-core-i7-8gb-memory-1tb-hdd-8gb-ssd-15-6,lenovo-y50-intel-core-i7-8gb-memory-1tb-hdd-8gb-ssd-15-6.html,,No layout updates,Product Info Column, ,Use config,Use config,No,979.99,,100,,Enabled,No,"Catalog, Search",None,"Lenovo Y50 Intel Core i7 8GB Memory 1TB HDD + 8GB SSD 15.6""","Lenovo Y50 Intel Core i7 8GB Memory 1TB HDD + 8GB SSD 15.6""",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Lenovo Y50 Intel Core i7 8GB Memory 1TB HDD + 8GB SSD 15.6""",0,simple,,,,,
admin,base,Default,simple,,,0,TRENDnet AC1750 Dual Band Wireless Router,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,119.99,,100,,Enabled,No,"Catalog, Search",None,TRENDnet AC1750 Dual Band Wireless Router,TRENDnet AC1750 Dual Band Wireless Router,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,TRENDnet AC1750 Dual Band Wireless Router,0,simple,,,,,
admin,base,Default,simple,,,0,ULTRA 16-Port Fast Ethernet Switch,,,,,,tp-link-wireless-n600-dual-band-gigabit-router,tp-link-wireless-n600-dual-band-gigabit-router.html,,No layout updates,Product Info Column, ,Use config,Use config,No,24.99,,100,,Enabled,No,"Catalog, Search",None,ULTRA 16-Port Fast Ethernet Switch,ULTRA 16-Port Fast Ethernet Switch,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ULTRA 16-Port Fast Ethernet Switch,0,simple,,,,,
