store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"3,341,342,344",DD9-101816609,0,Autopage DATA START SYSTEM,,,,,,autopage-data-start-system,autopage-data-start-system.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,32.99,,1,,Enabled,No,"Catalog, Search",Shipping,DS-434 is a great add-on remote starter for vehicles with smart keys and push-to-start technology. Its greatest asset is simplified installation with very little analog connections. All functions are performed via data. Its small size has improved range performance over OEM transmitters for remote start.,.,,,,,,,,,23,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Autopage DATA START SYSTEM,0,simple,,
admin,base,Default,simple,"3,341,342,344",DD9-101816610,0,Autopage DOOR LOCK INTERFACE BYPASS GM,,,,,,autopage-door-lock-interface-bypass-gm,autopage-door-lock-interface-bypass-gm.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,45.99,,1,,Enabled,No,"Catalog, Search",Shipping,"Preloaded GM 'all-in-one' integration module. Supports data immobilizer bypass and doorlock integration for most GM models 1997 to date. Features web-updateable firmware and single-wire connection to popular aftermarket remote start, vehicle security and convenience products equipped with an 'iDatalink' or 'DBI' serial port. (Firmware-update may be required before use. Additional accessories may be required and sold separately.)",ADSALSLGM,,,,,,,,,15,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Autopage DOOR LOCK INTERFACE BYPASS GM,0,simple,,
admin,base,Default,simple,"3,341,342,344",DD9-101816614,0,Autopage TB/DL INTERFACE MODULE,,,,,,autopage-tb-dl-interface-module,autopage-tb-dl-interface-module.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,54.99,,1,,Enabled,No,"Catalog, Search",Shipping,"The industry standard 'all-in-one' CAN interface module. Web-programmable for over 4000 vehicles 1997 to date including exclusive KLON firmware applications. Features single-wire connection to popular aftermarket remote start, vehicle security and convenience products equipped with an 'iDatalink' or 'DBI' serial port. (*ADS-USB required for web-programming and sold separately. Data immobilizer bypass available where applicable. Additional accessories may be required and sold separately.)",ADSALCA,,,,,,,,,23,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Autopage TB/DL INTERFACE MODULE,0,simple,,
admin,base,Default,simple,"3,341,342,344",DD9-101816624,0,Autopage 4 CHANNEL SECURITY SYSTEM,,,,,,autopage-4-channel-security-system,autopage-4-channel-security-system.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,90.49,,1,,Enabled,No,"Catalog, Search",Shipping,Vehicle Security System 4 Channel 1 To 5 Button LCD With Built In Dual Stage Shock Sensor 4-Channel vehicle alarm security systemIncludes a 2-way AM/AM LCD Transmitter and a 5-button companion remoteErgonomic LCD transceiver with 19 visible icons that make the system easy to useHigh frequency transmitter provides an extended range signalTwo-vehicle operationAnti code grabbing and starter disableDual stage shock/impact sensorValet modePanic alarmDome light illuminationOptional trunk release on compatible vehiclesSpecial auto page noise abatement circuitry prevents nuisance alarm,.,,,,,,,,,12,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Autopage 4 CHANNEL SECURITY SYSTEM,0,simple,,
admin,base,Default,simple,"3,341,342,345",YYI1-T51854,0,"Pyle PLG6.4 6.5"" Gear X Series 4-Way Speaker",,,,,,pyle-plg6-4-6-5-gear-x-series-4-way-speaker,pyle-plg6-4-6-5-gear-x-series-4-way-speaker.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,11.99,,1,,Enabled,No,"Catalog, Search",Shipping,.,"00W Max, Single Speaker",,,,,,,,,23,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Pyle PLG6.4 6.5"" Gear X Series 4-Way Speaker",0,simple,,
admin,base,Default,simple,"3,341,342,345",BOSS-CH4220,0,BOSS CH4220 CAR SPEAKER 4INCH 2WAY CHAOS EXTREME RED POLYCONE,,,,,,boss-ch4220-car-speaker-4inch-2way-chaos-extreme-red-polycone,boss-ch4220-car-speaker-4inch-2way-chaos-extreme-red-polycone.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,15.49,,1,,Enabled,No,"Catalog, Search",Shipping,BOSS CH4220 CAR SPEAKER 4INCH 2WAY CHAOS EXTREME RED POLYCONE,.,,,,,,,,,12,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,BOSS CH4220 CAR SPEAKER 4INCH 2WAY CHAOS EXTREME RED POLYCONE,0,simple,,
admin,base,Default,simple,"3,341,342,345",DD9-101815369,0,"Q POWER SINGLE 10"" UNLOADED BOX",,,,,,q-power-single-10-unloaded-box,q-power-single-10-unloaded-box.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,14.99,,1,,Enabled,No,"Catalog, Search",Shipping,"Solo Series MDF Wood Carpeted Single 10"" Unloaded Box",SOLO10,,,,,,,,,13,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Q POWER SINGLE 10"" UNLOADED BOX",0,simple,,
admin,base,Default,simple,"3,341,342,345",DD9-101815372,0,"Q POWER DUAL 10"" UNLOADED BOX",,,,,,q-power-dual-10-unloaded-box,q-power-dual-10-unloaded-box.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,20.49,,1,,Enabled,No,"Catalog, Search",Shipping,"Solo Series MDF Wood Carpeted Dual 10"" Unloaded Box",SOLO10 2HOLE,,,,,,,,,23,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Q POWER DUAL 10"" UNLOADED BOX",0,simple,,
admin,base,Default,simple,"3,341,342,345",DD9-101815371,0,"Q POWER SINGLE 15"" UNLOADED BOX",,,,,,q-power-single-15-unloaded-box,q-power-single-15-unloaded-box.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,21.99,,1,,Enabled,No,"Catalog, Search",Shipping,"Solo Series MDF Wood Carpeted Single 15"" Unloaded Box",SOLO15,,,,,,,,,12,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Q POWER SINGLE 15"" UNLOADED BOX",0,simple,,
admin,base,Default,simple,"3,341,342,345",BOSS-SK553,0,BOSS SK553 CAR SPEAKER PHANTOM SKULL BLK 275 WATTS 5 1 2 INCH,,,,,,boss-sk553-car-speaker-phantom-skull-blk-275-watts-5-1-2-inch,boss-sk553-car-speaker-phantom-skull-blk-275-watts-5-1-2-inch.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,22.49,,1,,Enabled,No,"Catalog, Search",Shipping,"SK553 275 Watts 5-1/2"" 3-Way Speaker Subwoofer Basics Size: 5.25"" in. Total Power: 275 Watts Performance Frequency Response85 Hz to 20 Hz Total Power: 275 Watts SPL (1 Watt / 1 Meter): 90 dB Voice Coil & Cone",.,,,,,,,,,21,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,BOSS SK553 CAR SPEAKER PHANTOM SKULL BLK 275 WATTS 5 1 2 INCH,0,simple,,
