store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,image_label,small_image_label,thumbnail_label
admin,base,Default,simple,"3,5,36,50",fr43c,0,Kaser YF-822 ThinClient - Allwinner A20 1.00GHz,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,98.49,,300,,Enabled,No,"Catalog, Search",None,"Kaser YF-822 ThinClient - Allwinner A20 1.00GHz, 1GB DDR3 Memory, 8GB NAND Flash, Android 4.2.2 OS - YF822-8G","Kaser YF-822 ThinClient - Allwinner A20 1.00GHz, 1GB DDR3 Memory, 8GB NAND Flash, Android 4.2.2 OS - YF822-8G",,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Kaser YF-822 ThinClient - Allwinner A20 1.00GHz,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",ac56gs,0,Acer Veriton N2110G UT02W Thin Client ,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,419.49,,300,,Enabled,No,"Catalog, Search",None,"Acer Veriton N2110G UT02W Thin Client - AMD T56N, 1.65GHz, AMD A55E Chipset, 2GB DDR3, 8GB SSD, Radeon HD 6320, USB 3.0, Gigabit LAN, Windows Embedded Standard - DT.VFTAA.002","Acer Veriton N2110G UT02W Thin Client - AMD T56N, 1.65GHz, AMD A55E Chipset, 2GB DDR3, 8GB SSD, Radeon HD 6320, USB 3.0, Gigabit LAN, Windows Embedded Standard - DT.VFTAA.002",,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Acer Veriton N2110G UT02W Thin Client ,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",nc34,0,NComputing X350 Multi-user Computing Terminal,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,248.99,,300,,Enabled,No,"Catalog, Search",None,NComputing X350 Multi-user Computing Terminal,NComputing X350 Multi-user Computing Terminal,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,NComputing X350 Multi-user Computing Terminal,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",nco98,0,NComputing X550 Multi-user Computing Terminal Kit - PCI ,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,399.99,,300,,Enabled,No,"Catalog, Search",None,"NComputing X550 Multi-user Computing Terminal Kit - PCI card with 5 RJ-45 ports, 5 Network computing devices","NComputing X550 Multi-user Computing Terminal Kit - PCI card with 5 RJ-45 ports, 5 Network computing devices",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,NComputing X550 Multi-user Computing Terminal Kit - PCI ,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",h87a,0,HP Flexible Thin Client t520 Mini PC ,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,411.49,,300,,Enabled,No,"Catalog, Search",None,"HP Flexible Thin Client t520 Mini PC - AMD Dual-Core GX-212JC 1.20GHz, 4GB DDR3L Memory, 16GB SSD, Windows Embedded 8 Standard 64-bit - G9F12AT#ABA","HP Flexible Thin Client t520 Mini PC - AMD Dual-Core GX-212JC 1.20GHz, 4GB DDR3L Memory, 16GB SSD, Windows Embedded 8 Standard 64-bit - G9F12AT#ABAing devices",,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,HP Flexible Thin Client t520 Mini PC ,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",dsw23,0,Dell Wyse D10DP Thin Client - Thin client - DTS ,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,394.99,,300,,Enabled,No,"Catalog, Search",None,Dell Wyse D10DP Thin Client - Thin client - DTS - 1 x G-T48E 1.4 GHz - RAM 2 GB - Flash 2 GB - no HDD - Radeon HD 6250 - GigE - Wyse Thin OS - Monitor : none,Dell Wyse D10DP Thin Client - Thin client - DTS - 1 x G-T48E 1.4 GHz - RAM 2 GB - Flash 2 GB - no HDD - Radeon HD 6250 - GigE - Wyse Thin OS - Monitor : none,,,,,,,,,60,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Dell Wyse D10DP Thin Client - Thin client - DTS ,0,simple,,,,,
admin,base,Default,simple,"3,5,36,50",ace23,0,Acer Veriton N2110G-UT01L Mini PC,,,,,,kaser-yf-822-thinclient-allwinner-a20-1-00ghz,kaser-yf-822-thinclient-allwinner-a20-1-00ghz.html,,No layout updates,Product Info Column, ,Use config,Use config,No,311.99,,300,,Enabled,No,"Catalog, Search",None,"Acer Veriton N2110G-UT01L Mini PC - DTS, AMD G-T56N 1.65GHz, 2GB RAM, 8GB SSD, AMD Radeon HD 6320, Gigabit LAN, DeTOS 7.1 - DT.VFTAA.001","Acer Veriton N2110G-UT01L Mini PC - DTS, AMD G-T56N 1.65GHz, 2GB RAM, 8GB SSD, AMD Radeon HD 6320, Gigabit LAN, DeTOS 7.1 - DT.VFTAA.001",,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Acer Veriton N2110G-UT01L Mini PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",le9a,0,Lenovo ThinkPad T440s 20AQ Intel Core i7,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1761.49,,200,,Enabled,No,"Catalog, Search",None,"Lenovo ThinkPad T440s 20AQ Intel Core i7 8GB Memory 512GB SSD 14.0"" Ultrabook Windows 7 Professional/Windows 8.1 Pro 64-bit - 20AQ009HUS","Lenovo ThinkPad T440s 20AQ Intel Core i7 8GB Memory 512GB SSD 14.0"" Ultrabook Windows 7 Professional/Windows 8.1 Pro 64-bit - 20AQ009HUS",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo ThinkPad T440s 20AQ Intel Core i7,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",asz2,0,Asus Zenbook Ultrabook PC - Intel Core i5-5200U,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,849.99,,200,,Enabled,No,"Catalog, Search",None,"Asus Zenbook Ultrabook PC - Intel Core i5-5200U 2.20GHz, 8GB DDR3L Memory, 128GB SSD, 13.3"" Full HD 1920 X 1080 Touchscreen, Windows 8.1 64-bit - UX303LA-DS51T","Asus Zenbook Ultrabook PC - Intel Core i5-5200U 2.20GHz, 8GB DDR3L Memory, 128GB SSD, 13.3"" Full HD 1920 X 1080 Touchscreen, Windows 8.1 64-bit - UX303LA-DS51T",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Asus Zenbook Ultrabook PC - Intel Core i5-5200U,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",le90a,0,Lenovo T440s Intel Core i5 4GB Memory 500GB,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,899.99,,200,,Enabled,No,"Catalog, Search",None,"Lenovo T440s Intel Core i5 4GB Memory 500GB + 16GB SSD 14.0"" Ultrabook Windows 7 Professional/Windows 8 Pro 64-bit - 20AQ005NUS","Lenovo T440s Intel Core i5 4GB Memory 500GB + 16GB SSD 14.0"" Ultrabook Windows 7 Professional/Windows 8 Pro 64-bit - 20AQ005NUS",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo T440s Intel Core i5 4GB Memory 500GB,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",len12,0,Lenovo ThinkPad X240 Intel Core i5 8GB Memory,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1299.99,,200,,Enabled,No,"Catalog, Search",None,"Lenovo ThinkPad X240 Intel Core i5 8GB Memory 180GB SSD 12.5"" Ultrabook Windows 7 Professional/Windows 8 Pro 64-Bit - 20AL009EUS","Lenovo ThinkPad X240 Intel Core i5 8GB Memory 180GB SSD 12.5"" Ultrabook Windows 7 Professional/Windows 8 Pro 64-Bit - 20AL009EUS",,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo ThinkPad X240 Intel Core i5 8GB Memory,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",asx344,0,Acer Aspire S7-392-6832 Ultrabook - Intel Core i5,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,949.99,,200,,Enabled,No,"Catalog, Search",None,Acer Aspire S7-392-6832 Ultrabook - Intel Core i5- (Scratch & Dent),Acer Aspire S7-392-6832 Ultrabook - Intel Core i5- (Scratch & Dent),,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Acer Aspire S7-392-6832 Ultrabook - Intel Core i5,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",aca12,0,Acer Aspire S73916810 Ultrabook ,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,963.99,,200,,Enabled,No,"Catalog, Search",None,"Acer Aspire S73916810 Ultrabook - Windows 8, Intel® Core™i5-3317U, 4GB, 128GB SSD, 13.3"", Touch Enabled, Full HD, 1920 x 1080, HD 4000 Graphics, Bluetooth 4.0 + HS (Scratch & Dent) - NX.M3EAA.001","Acer Aspire S73916810 Ultrabook - Windows 8, Intel® Core™i5-3317U, 4GB, 128GB SSD, 13.3"", Touch Enabled, Full HD, 1920 x 1080, HD 4000 Graphics, Bluetooth 4.0 + HS (Scratch & Dent) - NX.M3EAA.001",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Acer Aspire S73916810 Ultrabook ,0,simple,,,,,
admin,base,Default,simple,"3,5,36,51",son53,0,Sony VAIO Ultrabook - 3rd generation Intel Core i5-3337U,,,,,,lenovo-thinkpad-t440s-20aq-intel-core-i7,lenovo-thinkpad-t440s-20aq-intel-core-i7.html,,No layout updates,Product Info Column, ,Use config,Use config,No,954.99,,200,,Enabled,No,"Catalog, Search",None,"Sony VAIO Ultrabook - 3rd generation Intel Core i5-3337U 1.8GHz, 6GB DDR3, 128GB SSD, Backlit Keyboard, 11.6"" Full HD Touchscreen Display, Windows 8 64-bit, Black (SVD11223CXB) (Scratch and Dent)","Sony VAIO Ultrabook - 3rd generation Intel Core i5-3337U 1.8GHz, 6GB DDR3, 128GB SSD, Backlit Keyboard, 11.6"" Full HD Touchscreen Display, Windows 8 64-bit, Black (SVD11223CXB) (Scratch and Dent)",,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sony VAIO Ultrabook - 3rd generation Intel Core i5-3337U,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",asf5,0,HP Z230 Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,599.99,,200,,Enabled,No,"Catalog, Search",None,HP Z230 Workstation PC,HP Z230 Workstation PCasw,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,HP Z230 Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",len34,0,Lenovo ThinkStation S30 Intel Xeon Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,699.99,,200,,Enabled,No,"Catalog, Search",None,Lenovo ThinkStation S30 Intel Xeon Workstation PC,Lenovo ThinkStation S30 Intel Xeon Workstation PC,,,,,,,,,60,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo ThinkStation S30 Intel Xeon Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",ln43w,0,Lenovo ThinkStation P300 Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1249.99,,200,,Enabled,No,"Catalog, Search",None,Lenovo ThinkStation P300 Workstation PC,Lenovo ThinkStation P300 Workstation PC,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lenovo ThinkStation P300 Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",asxx2,0,Asus BM1AD Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1249.99,,200,,Enabled,No,"Catalog, Search",None,Asus BM1AD Workstation PC,Asus BM1AD Workstation PC,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Asus BM1AD Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",deff3,0,DELL T5500 Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,369.99,,200,,Enabled,No,"Catalog, Search",None,DELL T5500 Workstation PC,DELL T5500 Workstation PC,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,DELL T5500 Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",defcx1,0,HP Z200 Workstation PC,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,469.99,,200,,Enabled,No,"Catalog, Search",None,HP Z200 Workstation PC,HP Z200 Workstation PC,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,HP Z200 Workstation PC,0,simple,,,,,
admin,base,Default,simple,"3,5,36,52",hp987,0,HP Workstation Z230 - Core i7 4790 3.6 GHz - 8 GB,,,,,,hp-z230-workstation-pc,hp-z230-workstation-pc.html,,No layout updates,Product Info Column, ,Use config,Use config,No,969.99,,200,,Enabled,No,"Catalog, Search",None,HP Workstation Z230 - Core i7 4790 3.6 GHz - 8 GB,HP Workstation Z230 - Core i7 4790 3.6 GHz - 8 GB,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,HP Workstation Z230 - Core i7 4790 3.6 GHz - 8 GB,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",gtyq1,0,Gear Head SP3500ACB Powered Studio Speaker System,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,17.99,,100,,Enabled,No,"Catalog, Search",None,Gear Head SP3500ACB Powered Studio Speaker System,Gear Head SP3500ACB Powered Studio Speaker System,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Gear Head SP3500ACB Powered Studio Speaker System,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",4eeer4,0,Logitech 2.1 Multimedia Speakers Z213,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,29.99,,100,,Enabled,No,"Catalog, Search",None,Logitech 2.1 Multimedia Speakers Z213,Logitech 2.1 Multimedia Speakers Z213,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Logitech 2.1 Multimedia Speakers Z213,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",asxw2a,0,Logitech Z506 Surround Sound Speakers,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,79.99,,100,,Enabled,No,"Catalog, Search",None,Logitech Z506 Surround Sound Speakers,Logitech Z506 Surround Sound Speakers,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Logitech Z506 Surround Sound Speakers,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",lo98,0,Logitech Z523 2.1 Speaker System,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,89.99,,100,,Enabled,No,"Catalog, Search",None,Logitech Z523 2.1 Speaker System,Logitech Z523 2.1 Speaker System,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Logitech Z523 2.1 Speaker System,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",log12,0,Logitech Z313 Computer Speaker System,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,34.99,,100,,Enabled,No,"Catalog, Search",None,Logitech Z313 Computer Speaker System,Logitech Z313 Computer Speaker System,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Logitech Z313 Computer Speaker System,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",cbt54,0,Cyber Acoustics CA-2016 Desktop Speakers,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,9.36,,100,,Enabled,No,"Catalog, Search",None,Cyber Acoustics CA-2016 Desktop Speakers,Cyber Acoustics CA-2016 Desktop Speakers,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cyber Acoustics CA-2016 Desktop Speakers,0,simple,,,,,
admin,base,Default,simple,"3,5,37,53",log127,0,Logitech S-120 2.0 Speaker System,,,,,,gear-head-sp3500acb-powered-studio-speaker-system,gear-head-sp3500acb-powered-studio-speaker-system.html,,No layout updates,Product Info Column, ,Use config,Use config,No,9.36,,100,,Enabled,No,"Catalog, Search",None,Logitech S-120 2.0 Speaker System,Logitech S-120 2.0 Speaker System,,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Logitech S-120 2.0 Speaker System,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj1,0,Kanguru BR-DUPE-S5 1 to 5 Blu-Ray Duplicator With,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,1187.3,,200,,Enabled,No,"Catalog, Search",None,Kanguru BR-DUPE-S5 1 to 5 Blu-Ray Duplicator With,Kanguru BR-DUPE-S5 1 to 5 Blu-Ray Duplicator With,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Kanguru BR-DUPE-S5 1 to 5 Blu-Ray Duplicator With,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj2,0,ILY 1-to-7 Spartan SATA DVD/CD Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,399.99,,200,,Enabled,No,"Catalog, Search",None,ILY 1-to-7 Spartan SATA DVD/CD Duplicator,ILY 1-to-7 Spartan SATA DVD/CD Duplicatorh,,,,,,,,,50,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,ILY 1-to-7 Spartan SATA DVD/CD Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj3,0,EZ Dupe 2-Target Universal Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,499.99,,200,,Enabled,No,"Catalog, Search",None,EZ Dupe 2-Target Universal Duplicator,EZ Dupe 2-Target Universal Duplicator,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,EZ Dupe 2-Target Universal Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj4,0,20x DVD±R Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,199.99,,200,,Enabled,No,"Catalog, Search",None,20x DVD±R Duplicator,20x DVD±R Duplicator,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,20x DVD±R Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj7,0,EZ Dupe - 1 All-in-One Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,21.99,,200,,Enabled,No,"Catalog, Search",None,EZ Dupe - 1 All-in-One Duplicator,EZ Dupe - 1 All-in-One Duplicator,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,EZ Dupe - 1 All-in-One Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj8,0,Kanguru U2-DVDDUPE-S3 CD/DVD Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,440.49,,200,,Enabled,No,"Catalog, Search",None,Kanguru U2-DVDDUPE-S3 CD/DVD Duplicator,Kanguru U2-DVDDUPE-S3 CD/DVD Duplicator,,,,,,,,,40,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Kanguru U2-DVDDUPE-S3 CD/DVD Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,54",kj9,0,Aleratec 350108 PortaCruiser IDE/SATA Duplicator,,,,,,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with,kanguru-br-dupe-s5-1-to-5-blu-ray-duplicator-with.html,,No layout updates,Product Info Column, ,Use config,Use config,No,218.49,,200,,Enabled,No,"Catalog, Search",None,Aleratec 350108 PortaCruiser IDE/SATA Duplicator,Aleratec 350108 PortaCruiser IDE/SATA Duplicator,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Aleratec 350108 PortaCruiser IDE/SATA Duplicator,0,simple,,,,,
admin,base,Default,simple,"3,5,37,55",st1,0,WD My Cloud 6TB Personal Cloud Storage,,,,,,wd-my-cloud-6tb-personal-cloud-storage,wd-my-cloud-6tb-personal-cloud-storage.html,,No layout updates,Product Info Column, ,Use config,Use config,No,275,,100,,Enabled,No,"Catalog, Search",None,WD My Cloud 6TB Personal Cloud Storage,WD My Cloud 6TB Personal Cloud Storage,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,WD My Cloud 6TB Personal Cloud Storage,0,simple,,,,,
admin,base,Default,simple,"3,5,37,55",st2,0,WD My Book 2TB Desktop Hard Drive,,,,,,wd-my-cloud-6tb-personal-cloud-storage,wd-my-cloud-6tb-personal-cloud-storage.html,,No layout updates,Product Info Column, ,Use config,Use config,No,99,,100,,Enabled,No,"Catalog, Search",None,WD My Book 2TB Desktop Hard Drive,WD My Book 2TB Desktop Hard Drive,,,,,,,,,30,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,WD My Book 2TB Desktop Hard Drive,0,simple,,,,,
admin,base,Default,simple,"3,5,37,55",st3,0,WD My Passport Ultra Portable Drive,,,,,,wd-my-cloud-6tb-personal-cloud-storage,wd-my-cloud-6tb-personal-cloud-storage.html,,No layout updates,Product Info Column, ,Use config,Use config,No,64,,100,,Enabled,No,"Catalog, Search",None,WD My Passport Ultra Portable Drive,WD My Passport Ultra Portable Drive,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,WD My Passport Ultra Portable Drive,0,simple,,,,,
admin,base,Default,simple,"3,5,37,55",st4,0,WD Elements 2TB External Portable Drive,,,,,,wd-my-cloud-6tb-personal-cloud-storage,wd-my-cloud-6tb-personal-cloud-storage.html,,No layout updates,Product Info Column, ,Use config,Use config,No,99.99,,100,,Enabled,No,"Catalog, Search",None,WD Elements 2TB External Portable Drive,WD Elements 2TB External Portable Drive,,,,,,,,,80,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,WD Elements 2TB External Portable Drive,0,simple,,,,,
admin,base,Default,simple,"3,5,37,55",st5,0,Seagate Expansion 1TB Portable Hard Drive,,,,,,wd-my-cloud-6tb-personal-cloud-storage,wd-my-cloud-6tb-personal-cloud-storage.html,,No layout updates,Product Info Column, ,Use config,Use config,No,64.99,,100,,Enabled,No,"Catalog, Search",None,Seagate Expansion 1TB Portable Hard Drive,Seagate Expansion 1TB Portable Hard Drive,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Seagate Expansion 1TB Portable Hard Drive,0,simple,,,,,
